order_id,order_date,region,customer_segment,category,product,quantity,unit_price,discount,revenue,cost,profit
249,2024-04-07,Central,Consumer,Electronics,Laptop,4,36792.57063432417,0.2,117736.23,92503.13,25233.1
250,2024-05-22,West,Consumer,Clothing,Sneakers,2,1137.932354296539,0.15,1934.49,1473.69,460.8
251,2024-12-25,East,Small Business,Electronics,Laptop,4,54525.626388994555,0.0,218102.51,159486.43,58616.08
252,2024-10-08,North,Corporate,Clothing,Jacket,1,2671.318444824988,0.2,2137.05,1458.35,678.7
253,2024-10-20,South,Corporate,Electronics,Tablet,3,55826.62679037065,0.0,167479.88,110768.75,56711.13
254,2024-08-27,West,Small Business,Electronics,Laptop,1,59706.410105517934,0.0,59706.41,47040.14,12666.27
255,2024-11-27,East,Small Business,Groceries,Tea 250g,2,90.19485911485825,0.2,144.31,86.23,58.08
256,2024-04-16,Central,Small Business,Clothing,Jacket,2,3881.3896531337255,0.05,7374.64,5380.41,1994.23
257,2024-07-05,East,Corporate,Electronics,Headphones,5,57669.815406631606,0.0,288349.08,184329.26,104019.82
258,2024-06-18,East,Consumer,Groceries,Cooking Oil 1L,5,102.46960252226584,0.0,512.35,333.38,178.97
259,2024-09-04,South,Small Business,Groceries,Rice 5kg,1,331.9961362969455,0.1,298.8,171.12,127.68
260,2024-12-11,North,Consumer,Electronics,Laptop,3,22391.587819079414,0.05,63816.03,48616.2,15199.83
261,2024-12-08,Central,Small Business,Groceries,Cooking Oil 1L,1,69.81035006028452,0.0,69.81,50.26,19.55
262,2024-11-07,Central,Corporate,Electronics,Smartwatch,4,35435.19682816309,0.05,134653.75,104483.15,30170.6
263,2024-10-05,Central,Corporate,Groceries,Rice 5kg,1,375.12166679218404,0.0,375.12,262.0,113.12
264,2024-09-27,East,Consumer,Electronics,Headphones,5,52950.54938759539,0.1,238277.47,177153.71,61123.76
265,2024-06-29,East,Consumer,Furniture,Sofa,1,11780.24826506696,0.0,11780.25,7705.95,4074.3
266,2024-04-12,North,Small Business,Clothing,T-Shirt,4,1229.4999836224597,0.2,3934.4,2384.54,1549.86
267,2024-12-08,North,Small Business,Clothing,Jacket,3,3344.8962968992946,0.0,10034.69,6449.65,3585.04
268,2024-01-22,West,Small Business,Groceries,Cooking Oil 1L,2,93.15069897441816,0.1,167.67,99.23,68.44
269,2024-01-10,North,Small Business,Clothing,T-Shirt,3,3817.151056733844,0.1,10306.31,5932.61,4373.7
270,2024-03-28,East,Consumer,Clothing,T-Shirt,2,753.6459718806898,0.1,1356.56,1038.34,318.22
271,2024-05-20,North,,Electronics,Laptop,1,13983.510856577837,0.1,12585.16,8690.28,3894.88
272,2024-09-27,North,Consumer,Groceries,Rice 5kg,3,58.83402573955338,0.15,150.03,82.94,67.09
273,2024-08-03,South,Consumer,Clothing,Jeans,3,2367.1491378802502,0.05,6746.38,4231.39,2514.99
274,2024-05-26,Central,Small Business,Furniture,Sofa,4,5029.445657319152,0.1,18106.0,11391.16,6714.84
275,2024-07-24,Central,Consumer,Groceries,Rice 5kg,2,548.3478832646933,0.0,1096.7,647.82,448.88
276,2024-10-09,Central,Consumer,Electronics,Smartwatch,5,25581.844436717092,0.0,127909.22,95412.6,32496.62
277,2024-02-16,East,Corporate,Electronics,Headphones,3,23814.30092267872,0.1,64298.61,45026.75,19271.86
278,2024-12-26,South,Small Business,Groceries,Tea 250g,2,148.65057510671573,0.0,297.3,193.51,103.79
279,2024-08-06,West,Consumer,Clothing,Jeans,3,2579.7376091718565,0.0,7739.21,4812.75,2926.46
280,2024-10-21,South,Corporate,Clothing,Jeans,4,646.0027774441751,0.05,2454.81,1732.88,721.93
281,2024-11-18,Central,Consumer,Clothing,Jeans,1,2022.4713097800873,0.05,1921.35,1176.6,744.75
282,2024-09-22,North,Consumer,Electronics,Smartwatch,4,37317.10181956791,0.1,134341.57,96729.69,37611.88
283,2024-10-31,Central,Corporate,Furniture,Office Chair,2,23611.98475975069,0.1,42501.57,25656.79,16844.78
284,2024-06-26,South,Corporate,Clothing,Jeans,4,3692.375189854812,0.05,14031.03,10254.75,3776.28
285,2024-02-10,North,Consumer,Electronics,Smartwatch,4,15658.291678881316,0.0,62633.17,38337.39,24295.78
286,2024-10-22,East,Consumer,Electronics,Tablet,2,22259.358598649647,0.0,44518.72,28191.87,16326.85
287,2024-11-14,East,Consumer,Groceries,Snacks Pack,3,458.58482151736644,0.05,1306.97,741.2,565.77
288,2024-12-10,Central,Corporate,Furniture,Office Chair,2,21899.446990149656,0.1,39419.0,26157.91,13261.09
289,2024-06-16,East,Corporate,Clothing,Jacket,2,3770.610237288136,0.05,7164.16,5346.43,1817.73
290,2024-05-14,West,Corporate,Clothing,T-Shirt,3,3737.5982638903383,0.05,10652.16,7603.44,3048.72
291,2024-07-20,Central,Consumer,Electronics,Tablet,3,56638.08148992683,0.0,169914.24,105737.1,64177.14
292,2024-01-23,East,Consumer,Electronics,Smartwatch,5,16410.611561520614,0.0,82053.06,63873.97,18179.09
293,2024-11-09,South,Consumer,Groceries,Tea 250g,3,266.0019087992789,0.15,678.3,432.23,246.07
294,2024-03-16,South,Small Business,Clothing,T-Shirt,5,1981.1581644989824,0.05,9410.5,6142.92,3267.58
295,2024-04-13,Central,Consumer,Clothing,Sneakers,1,3241.9558991026884,0.0,3241.96,2118.78,1123.18
296,2024-04-24,South,Consumer,Clothing,Jacket,3,2587.909659144349,0.0,7763.73,5724.57,2039.16
297,2024-10-15,Central,Consumer,Clothing,Jacket,1,2907.147305329986,0.0,2907.15,1836.99,1070.16
298,2024-08-26,South,Consumer,Clothing,T-Shirt,2,821.9340604488403,0.05,1561.67,903.54,658.13
299,2024-11-04,South,Consumer,Clothing,Jacket,3,3486.3120484990272,0.05,9935.99,7025.8,2910.19
300,2024-03-13,North,Corporate,Clothing,Sneakers,3,3356.998106442499,0.0,10070.99,6257.88,3813.11
301,2024-09-27,East,Small Business,Clothing,T-Shirt,3,1796.1739237009524,0.0,5388.52,3243.83,2144.69
302,2024-11-30,North,Corporate,Electronics,Smartwatch,5,5394.036582982037,0.2,21576.15,13115.86,8460.29
303,2024-01-03,Central,Consumer,Groceries,Cooking Oil 1L,3,253.26580968472524,0.0,759.8,426.5,333.3
304,2024-09-12,East,Small Business,Electronics,Laptop,1,29813.378038515206,0.05,28322.71,18594.36,9728.35
305,2024-11-09,Central,Consumer,Clothing,Sneakers,3,1146.0722791679618,0.0,3438.22,2058.61,1379.61
306,2024-08-02,South,Small Business,Groceries,Rice 5kg,5,518.9217252160886,0.1,2335.15,1375.68,959.47
307,2024-01-08,East,Consumer,Furniture,Office Chair,4,6263.573918897764,0.1,22548.87,16605.85,5943.02
308,2024-12-11,South,Consumer,Clothing,Jeans,1,1951.912705443842,0.0,1951.91,1531.79,420.12
309,2024-04-19,Central,Small Business,Clothing,T-Shirt,4,1352.6860969312866,0.05,5140.21,4090.71,1049.5
310,2024-06-09,Central,Corporate,Clothing,Jeans,5,1334.475217390177,0.15,5671.52,4288.13,1383.39
311,2024-08-04,South,Corporate,Clothing,Jeans,5,1571.046226102292,0.15,6676.95,5082.61,1594.34
312,2024-10-25,East,Small Business,Electronics,Tablet,3,56113.90838227241,0.0,168341.73,94286.13,74055.6
313,2024-07-05,East,Consumer,Furniture,Office Chair,5,11338.271439240545,0.0,56691.36,31384.07,25307.29
314,2024-07-01,North,Corporate,Clothing,Jeans,5,2428.2232625655042,0.05,11534.06,7470.02,4064.04
315,2024-03-14,East,Consumer,Electronics,Tablet,3,9598.476359769567,0.2,23036.34,14639.05,8397.29
316,2024-09-24,Central,Small Business,Clothing,Jacket,3,2060.2008445140764,0.2,4944.48,3748.94,1195.54
317,2024-03-15,South,Consumer,Furniture,Bookshelf,1,13508.267262957894,0.0,13508.27,9302.77,4205.5
318,2024-04-13,west,Consumer,Clothing,Jacket,2,2803.9381297713508,0.0,5607.88,4176.61,1431.27
319,2024-01-20,West,Consumer,Clothing,Jacket,5,2158.584277575659,0.05,10253.28,7776.58,2476.7
320,2024-12-29,South,Corporate,Clothing,Jeans,1,514.277555342759,0.1,462.85,356.51,106.34
321,2024-02-14,East,Consumer,Groceries,Cooking Oil 1L,1,490.0403876422774,0.2,392.03,218.56,173.47
322,2024-04-04,North,Consumer,Groceries,Snacks Pack,4,289.4665053966546,0.15,984.19,751.07,233.12
323,2024-03-11,East,Corporate,Groceries,Snacks Pack,2,197.7091920995034,0.0,395.42,260.82,134.6
324,2024-10-22,North,Small Business,Clothing,T-Shirt,5,1146.1827246436035,0.0,5730.91,3337.8,2393.11
325,2024-02-05,West,Corporate,Electronics,Headphones,2,13814.655970422562,0.15,23484.92,17065.76,6419.16
326,2024-09-22,Central,Consumer,Clothing,Jeans,1,2646.394547904337,0.05,2514.07,2001.35,512.72
327,2024-08-13,South,Consumer,Furniture,Study Table,1,18675.139754879732,0.15,15873.87,9976.23,5897.64
328,2024-02-09,Central,Small Business,Clothing,Jacket,4,2161.813134663719,0.05,8214.89,6239.68,1975.21
329,2024-10-21,South,Consumer,Furniture,Study Table,1,19536.280049521974,0.15,16605.84,11251.07,5354.77
330,2024-11-05,South,Small Business,Clothing,Sneakers,4,1739.8237188888297,0.0,6959.29,5313.87,1645.42
331,2024-04-05,South,Small Business,Furniture,Bookshelf,3,24308.31008293939,0.2,58339.94,45125.73,13214.21
332,2024-07-08,Central,Corporate,Electronics,Laptop,4,59328.51640773363,0.0,237314.07,146140.81,91173.26
333,2024-07-23,South,Consumer,Electronics,Smartphone,2,15075.260772517626,0.0,30150.52,23732.25,6418.27
334,2024-07-05,East,Consumer,Groceries,Tea 250g,2,436.3685878736579,0.1,785.46,532.72,252.74
335,2024-04-03,South,Consumer,Clothing,T-Shirt,1,3146.416007995711,0.05,2989.1,2103.68,885.42
336,2024-06-28,West,Consumer,Groceries,Cooking Oil 1L,4,598.0190615234804,0.0,2392.08,1584.18,807.9
337,2024-03-12,North,Corporate,Electronics,Smartwatch,3,55458.49785320102,0.1,149737.94,87053.38,62684.56
338,2024-12-06,South,Corporate,Clothing,Sneakers,5,1717.1889144047695,0.15,7298.05,4971.31,2326.74
339,2024-10-31,East,Consumer,Clothing,Jacket,3,549.397001859086,0.1,1483.37,1067.47,415.9
340,2024-03-08,Central,Small Business,Electronics,Smartphone,2,21999.17512559655,0.1,39598.52,28770.76,10827.76
341,2024-12-20,East,Consumer,Clothing,Jeans,1,3458.323175756445,0.2,2766.66,1650.13,1116.53
342,2024-07-02,West,Consumer,Furniture,Sofa,2,5460.862233137942,0.0,10921.72,6020.67,4901.05
343,2024-12-25,South,Corporate,Electronics,Headphones,1,35306.630092604166,0.0,35306.63,21293.85,14012.78
344,2024-12-05,South,Small Business,Clothing,Jeans,1,1475.885686932511,0.1,1328.3,1042.79,285.51
345,2024-10-20,North,Small Business,Clothing,Sneakers,1,893.5220490835234,0.0,893.52,517.48,376.04
346,2024-10-29,East,Consumer,Clothing,T-Shirt,3,781.0716491604719,0.05,2226.05,1536.3,689.75
347,2024-01-05,East,Small Business,Groceries,Tea 250g,5,100.69237715983778,0.0,503.46,389.64,113.82
348,2024-09-23,West,Corporate,Clothing,Sneakers,5,1021.0859570069034,0.0,5105.43,3348.59,1756.84
349,2024-06-10,South,Consumer,Clothing,Jacket,5,2891.2405214079567,0.1,13010.58,7978.28,5032.3
350,2024-07-27,South,Small Business,Clothing,Jeans,1,3258.145789095873,0.0,3258.15,1962.27,1295.88
351,2024-12-31,Central,Small Business,Electronics,Headphones,5,12186.334478020586,0.05,57885.09,36225.73,21659.36
352,2024-10-31,Central,Small Business,Groceries,Cooking Oil 1L,3,221.49117532567274,0.1,598.03,474.11,123.92
353,2024-02-13,Central,Consumer,Clothing,Jeans,1,3778.5357695709567,0.1,3400.68,2067.17,1333.51
354,2024-11-12,West,Small Business,Clothing,Jeans,4,3864.141207792964,0.05,14683.74,10556.96,4126.78
355,2024-07-26,West,Corporate,Clothing,Sneakers,5,1909.058353247637,0.1,8590.76,4930.51,3660.25
356,2024-09-20,North,Consumer,Electronics,Laptop,3,4437.544253891632,0.0,13312.63,8369.74,4942.89
357,2024-04-07,Central,Consumer,Electronics,Tablet,2,49731.58377986612,0.0,99463.17,57380.66,42082.51
358,2024-04-05,South,Small Business,Clothing,Jeans,3,1174.736127039494,0.15,2995.58,2181.42,814.16
359,2024-08-01,West,Consumer,Clothing,Jacket,3,876.6566085872366,0.05,2498.47,1861.48,636.99
360,2024-09-07,North,Consumer,Groceries,Tea 250g,4,172.47184351769673,0.05,655.39,428.82,226.57
361,2024-11-09,North,Corporate,Electronics,Tablet,2,21421.87287557397,0.0,42843.75,26081.07,16762.68
362,2024-07-27,Central,Consumer,Groceries,Cooking Oil 1L,3,280.79506054374565,0.0,842.39,584.19,258.2
363,2024-09-18,East,Corporate,Furniture,Office Chair,4,9215.2497771975,0.0,36861.0,29247.36,7613.64
364,2024-03-12,East,Corporate,Clothing,Jacket,4,2379.5268259943387,0.05,9042.2,5342.44,3699.76
365,2024-11-20,West,Small Business,Electronics,Headphones,5,6760.1003242925835,0.0,33800.5,20374.32,13426.18
366,2024-10-19,West,Consumer,Clothing,T-Shirt,5,2897.7000050826823,0.05,13764.08,10341.75,3422.33
367,2024-11-21,Central,Consumer,Clothing,Sneakers,4,852.0360830941049,0.05,3237.74,2053.97,1183.77
368,2024-06-28,Central,Consumer,Groceries,Snacks Pack,4,276.2171846364272,0.1,994.38,752.26,242.12
369,2024-12-08,South,Consumer,Clothing,Sneakers,2,2816.574970824877,0.0,5633.15,3724.26,1908.89
370,2024-06-07,East,Consumer,Clothing,Sneakers,5,3517.9655633602047,0.1,15830.85,10426.05,5404.8
371,2024-12-17,West,Corporate,Furniture,Bookshelf,1,6635.152694145196,0.0,6635.15,3814.46,2820.69
372,2024-07-27,south,Consumer,Clothing,Jacket,2,1458.6428638364002,0.1,2625.56,1839.51,786.05
373,2024-11-01,South,Consumer,Clothing,Jacket,1,1567.5857584654648,0.2,1254.07,929.84,324.23
374,2024-09-22,West,Corporate,Electronics,Smartwatch,2,42002.72691003323,0.0,84005.45,59862.81,24142.64
375,2024-10-09,West,Corporate,Electronics,Headphones,1,44447.84865393631,0.05,42225.46,23368.44,18857.02
376,2024-03-06,West,Consumer,Electronics,Smartphone,1,26444.303872894918,0.2,21155.44,11902.14,9253.3
377,2024-10-06,West,Corporate,Groceries,Tea 250g,2,120.1171240771354,0.2,192.19,125.24,66.95
378,2024-07-24,Central,Consumer,Electronics,Smartwatch,5,47409.0263867618,0.1,213340.62,167788.38,45552.24
379,2024-05-28,East,Consumer,Electronics,Tablet,1,38572.12858628345,0.1,34714.92,23923.6,10791.32
380,2024-02-13,North,Small Business,Electronics,Smartwatch,3,39512.60073571152,0.0,118537.8,91606.01,26931.79
381,2024-04-19,North,Corporate,Electronics,Laptop,3,2254.501982687238,0.15,5748.98,3956.9,1792.08
382,2024-08-06,South,Corporate,Groceries,Snacks Pack,3,103.15465885826376,0.15,263.04,208.91,54.13
383,2024-01-20,South,Consumer,Furniture,Bookshelf,1,20686.897884015947,0.05,19652.55,15032.02,4620.53
384,2024-07-06,East,Consumer,Clothing,Sneakers,1,2896.3196610027126,0.15,2461.87,1616.18,845.69
385,2024-07-06,Central,Corporate,Groceries,Snacks Pack,3,488.0796858480396,0.0,1464.24,851.29,612.95
386,2024-10-25,East,Consumer,Groceries,Tea 250g,3,507.829450875639,0.05,1447.31,992.98,454.33
387,2024-10-20,South,Small Business,Electronics,Smartphone,1,32107.96371579618,0.1,28897.17,22380.39,6516.78
388,2024-09-19,West,Corporate,Groceries,Snacks Pack,4,435.95605063249144,0.0,1743.82,1356.4,387.42
389,2024-04-27,Central,Corporate,Electronics,Headphones,2,19226.524158448756,0.05,36530.4,28628.23,7902.17
390,2024-11-08,West,Corporate,Electronics,Smartphone,3,23603.59400304042,0.1,63729.7,50947.9,12781.8
391,2024-03-19,West,Consumer,Furniture,Bookshelf,5,24673.52237955473,0.05,117199.23,83452.69,33746.54
392,2024-12-02,South,Corporate,Electronics,Headphones,5,57342.10683824043,0.0,286710.53,219919.11,66791.42
393,2024-01-04,Central,Corporate,Electronics,Smartwatch,2,44460.39207479478,0.15,75582.67,52472.92,23109.75
394,2024-05-02,West,Consumer,Electronics,Laptop,5,41185.92530192627,0.0,205929.63,121058.08,84871.55
395,2024-10-30,Central,Consumer,Furniture,Sofa,3,12808.053556772693,0.1,34581.74,26937.34,7644.4
396,2024-09-09,Central,Consumer,Furniture,Bookshelf,4,22128.0732282865,0.0,88512.29,57652.99,30859.3
397,2024-02-02,Central,Consumer,Clothing,Jacket,5,2624.5536154466727,0.0,13122.77,7961.23,5161.54
398,2024-06-20,South,Corporate,Clothing,T-Shirt,5,3648.651793998429,0.2,14594.61,11075.02,3519.59
399,2024-07-14,West,Consumer,Electronics,Laptop,2,22156.519002895784,0.1,39881.73,27902.88,11978.85
400,2024-06-27,West,Consumer,Furniture,Sofa,5,15146.97593810771,0.1,68161.39,46407.71,21753.68
401,2024-12-04,Central,Consumer,Electronics,Smartphone,5,44924.171982960375,0.2,179696.69,138526.59,41170.1
402,2024-06-27,West,Consumer,Electronics,Smartphone,1,5129.422891958426,0.05,4872.95,3849.38,1023.57
403,2024-04-22,North,Small Business,Electronics,Smartphone,1,39265.972613504535,0.0,39265.97,23263.98,16001.99
404,2024-10-05,North,Consumer,Electronics,Smartphone,5,59386.062002982864,0.0,296930.31,184534.8,112395.51
405,2024-02-25,North,Consumer,Clothing,Jacket,1,1895.5948021315226,0.0,1895.59,1511.04,384.55
406,2024-01-25,Central,Consumer,Electronics,Smartphone,5,4482.030305812881,0.05,21289.64,16618.88,4670.76
407,2024-05-26,North,Corporate,Electronics,Smartphone,4,59562.10527947533,0.05,226336.0,160173.32,66162.68
408,2024-08-07,East,Consumer,Clothing,Jeans,5,3397.402383974072,0.0,16987.01,13407.83,3579.18
409,2024-10-20,East,Consumer,Groceries,Snacks Pack,3,124.3695225420701,0.0,373.11,217.62,155.49
410,2024-03-05,South,Small Business,Electronics,Tablet,5,22231.065204688915,0.05,105597.56,73273.97,32323.59
411,2024-03-28,East,Corporate,Electronics,Headphones,4,44922.876446758775,0.1,161722.36,102312.07,59410.29
412,2024-04-21,Central,Corporate,Clothing,T-Shirt,4,1542.2997187137516,0.05,5860.74,3976.08,1884.66
413,2024-09-05,North,Consumer,Electronics,Smartphone,3,15690.828565318772,0.0,47072.49,31440.3,15632.19
414,2024-12-09,North,Consumer,Electronics,Smartphone,4,32000.55575621386,0.0,128002.22,89220.54,38781.68
415,2024-01-25,East,Small Business,Electronics,Tablet,2,45366.80598036372,0.0,90733.61,67839.05,22894.56
416,2024-01-21,Central,Corporate,Furniture,Office Chair,2,16154.677935879216,0.1,29078.42,21190.17,7888.25
417,2024-01-15,West,Consumer,Clothing,Sneakers,1,1511.6881912586152,0.0,1511.69,889.55,622.14
418,2024-05-25,Central,Corporate,Groceries,Snacks Pack,5,454.7548744535938,0.0,2273.77,1750.66,523.11
419,2024-10-24,Central,Consumer,Electronics,Headphones,1,51758.03782234462,0.1,46582.23,29260.6,17321.63
420,2024-07-24,Central,Small Business,Furniture,Study Table,4,22384.628978481505,0.0,89538.52,52172.24,37366.28
421,2024-04-15,South,Corporate,Clothing,T-Shirt,4,930.0174678778611,0.1,3348.06,2035.81,1312.25
422,2024-08-04,North,Consumer,Furniture,Study Table,4,19599.458176351014,0.0,78397.83,49767.74,28630.09
423,2024-03-23,south,Consumer,Electronics,Laptop,2,52716.086048159945,0.0,105432.17,82021.45,23410.72
424,2024-06-22,North,Consumer,Electronics,Tablet,3,39274.91503603664,0.0,117824.75,64955.01,52869.74
425,2024-12-24,Central,Corporate,Furniture,Sofa,3,20674.76339667132,0.15,52720.65,41999.42,10721.23
426,2024-09-02,West,Corporate,Clothing,Sneakers,4,3854.099858639483,0.0,15416.4,11641.51,3774.89
427,2024-06-13,South,Consumer,Clothing,T-Shirt,3,2059.234017543695,0.1,5559.93,3204.47,2355.46
428,2024-04-04,Central,Small Business,Groceries,Snacks Pack,2,274.2779189233895,0.0,548.56,433.56,115.0
429,2024-12-26,East,Corporate,Clothing,Sneakers,4,2497.463125745316,0.05,9490.36,7534.82,1955.54
430,2024-03-22,North,Consumer,Furniture,Sofa,3,22238.036414721333,0.0,66714.11,37916.37,28797.74
431,2024-09-01,Central,Consumer,Clothing,Sneakers,3,3471.672889109623,0.05,9894.27,6076.68,3817.59
432,2024-03-21,South,Corporate,Clothing,T-Shirt,1,3714.4890428030303,0.05,3528.76,2363.13,1165.63
433,2024-12-07,North,Corporate,Groceries,Cooking Oil 1L,1,116.19996691549233,0.1,104.58,81.8,22.78
434,2024-03-22,West,Consumer,Furniture,Sofa,4,19112.657347996563,0.2,61160.5,35290.05,25870.45
435,2024-04-22,South,Consumer,Electronics,Smartphone,5,24420.937335104543,0.05,115999.45,88781.5,27217.95
436,2024-07-14,South,Consumer,Groceries,Snacks Pack,2,465.0131486631551,0.05,883.52,705.08,178.44
437,2024-11-29,Central,Corporate,Groceries,Snacks Pack,4,117.03372597976099,0.15,397.91,218.91,179.0
438,2024-03-23,North,Consumer,Electronics,Headphones,5,26547.07762226201,0.15,112825.08,87588.9,25236.18
439,2024-01-31,South,Consumer,Furniture,Office Chair,1,18304.67959378627,0.15,15558.98,12119.7,3439.28
440,2024-10-17,East,Consumer,Clothing,Jacket,1,3512.7484765698846,0.2,2810.2,1719.11,1091.09
441,2024-06-16,East,Small Business,Groceries,Tea 250g,1,326.35610736952106,0.15,277.4,214.17,63.23
442,2024-07-24,South,Consumer,Electronics,Smartwatch,5,33356.486492298514,0.05,158443.31,120013.73,38429.58
443,2024-08-26,West,Corporate,Clothing,T-Shirt,2,1758.5074364679429,0.0,3517.01,2163.77,1353.24
444,2024-07-10,West,Consumer,Groceries,Rice 5kg,5,506.03285215627693,0.0,2530.16,1788.61,741.55
445,2024-05-30,North,Small Business,Electronics,Smartphone,1,45124.48347298006,0.0,45124.48,28357.39,16767.09
446,2024-08-13,South,Consumer,Clothing,Jacket,3,1270.6175034952712,0.0,3811.85,2382.31,1429.54
447,2024-03-02,North,Consumer,Clothing,Sneakers,2,2088.546691065354,0.0,4177.09,2837.59,1339.5
448,2024-07-21,West,Consumer,Furniture,Office Chair,5,16025.693515606692,0.05,76122.04,45807.52,30314.52
449,2024-12-17,Central,Small Business,Clothing,Sneakers,5,1507.6447221206147,0.05,7161.31,4979.91,2181.4
450,2024-05-31,Central,Consumer,Clothing,T-Shirt,5,3023.931296158028,0.0,15119.66,9722.25,5397.41
